date,rx_2,rx_3,rx_4,rx_5,rx_6,rx_7,rx_8,rx_9,rx_10
1984-02,0.0173201858842828,0.022539938616449734,0.02970024617989067,0.0288336508112437,0.03207350526362465,0.027179631771663743,0.020623382486357783,0.027931930392471688,0.013609366486790814
1984-03,0.023995551361008394,0.03535815672739798,0.04708282901991606,0.0514290454780989,0.06401367756649101,0.065903429010576,0.07249142304649103,0.08316936431291488,0.0754451919125958
1984-04,0.03211268507979828,0.049962688162437346,0.06726750875202711,0.08017228470830304,0.09633259211458586,0.09907324080029398,0.111409438101809,0.116731822142873,0.11242453447093201
1984-05,0.0527486604035321,0.09301072642067162,0.13039583690894016,0.16257562552740626,0.2021199907490515,0.22092725959897405,0.2585649776297919,0.2913767634616281,0.3051292201224809
1984-06,0.058218989899892715,0.09904813082158084,0.13452068200557799,0.16415456631850767,0.19909874317243398,0.21061573711756604,0.2501552889644942,0.2854942998130468,0.2983670772392029
1984-07,0.0467962333324666,0.07387253765754742,0.09550574861440672,0.109318125980047,0.13307328284746198,0.13712630475047402,0.16624570556750815,0.17865644173802306,0.1841238635750749
1984-08,0.04712681885035071,0.07599405873841338,0.0997638159416973,0.1178002175726026,0.14061888629043945,0.14852989446571802,0.17951972334726513,0.19283897542767797,0.202600771009864
1984-09,0.04316078433641819,0.07157675944131321,0.09461009509862382,0.10871385526517001,0.12811894079592107,0.13392774930581003,0.1561447509725719,0.16215139556513697,0.16936974719563608
1984-10,0.0357371544609589,0.06014278905770018,0.07851509452701869,0.09141647931462346,0.10607840238928798,0.11297451921505916,0.13234557114238418,0.13906783026427624,0.14224072811651486
1984-11,0.033217803505451005,0.0580186522134917,0.08641872694930303,0.10070661434142042,0.12239400014022794,0.14263803894912108,0.15983798732851162,0.16713177573100502,0.16931882630646644
1984-12,0.031659622557082906,0.06333082948461603,0.09551786087617216,0.11805381849474324,0.1536905027814059,0.18477717018596912,0.20757770214731935,0.23101794040252116,0.23191729419258295
1985-01,0.029933740889545188,0.05806632079019668,0.08568472546457749,0.10366319175051127,0.13012753513700948,0.1511708366405196,0.1592659272411579,0.1841559724170389,0.18689059799297164
1985-02,0.03742958396928289,0.0759950240938019,0.11920996154634128,0.15550955385311205,0.200416254382626,0.2431635497177797,0.27740992724756325,0.3191310532577368,0.3427614120931534
1985-03,0.04254753366641158,0.08554747573648737,0.13240822989726403,0.17069584143063266,0.2232899842210504,0.27004760081175916,0.31126821197456006,0.35453224229526853,0.3836886442510606
1985-04,0.0416568125362078,0.08054558421724327,0.12370581209896893,0.15963089107589312,0.21294693189519626,0.25301948952082665,0.29439976415681723,0.3425334009172011,0.36691430351778587
1985-05,0.028325249272417585,0.050854382045971314,0.07672281520489854,0.08795044656092263,0.12359295936672401,0.1418125039459234,0.16340593839582976,0.19606168576545815,0.20996509539712085
1985-06,0.03093836971248408,0.05973076517629711,0.08830661571220749,0.11285900398782994,0.15952485364171215,0.18087024260034384,0.20570737818035706,0.24329162445875024,0.2612724498698717
1985-07,0.03541692329327259,0.07065128971353654,0.10777377340148583,0.1344352921970414,0.18103533885352466,0.20084824081156713,0.23309301298713755,0.26475310927687445,0.283342949658142
1985-08,0.04079645611048592,0.08037524905032079,0.1187929195335436,0.149916449490272,0.19237810770311825,0.21534125248925412,0.24380385456659243,0.27477646865506006,0.30183696617244066
1985-09,0.036848562880637814,0.0682838514955996,0.10215452973779038,0.1271994165182636,0.16423944352606368,0.18090720727096443,0.2104075256791894,0.23544616358142456,0.26552926314916725
1985-10,0.03466106852841913,0.06704359208625321,0.09848648627210524,0.12838677529007814,0.16255163987774918,0.17492443146789233,0.2019425265771328,0.22374039062881285,0.2532649887923217
1985-11,0.0307402576739831,0.05987655295781079,0.09112038202694976,0.1195373957635454,0.1497567115620469,0.15969825853181968,0.1835463286580475,0.20566524055881247,0.23715676228696986
1985-12,0.021501694237239813,0.0429510237970855,0.0661982301175539,0.0864737886257423,0.11001410277091263,0.11108627624185753,0.12359544481677771,0.15009458781817847,0.17688191261700786
1986-01,0.023108039732376406,0.0460222498491521,0.0697235653592449,0.0927488419890663,0.11779389911298299,0.12536055766602772,0.14816830049560537,0.17140028392054563,0.1953879588183055
1986-02,0.0191682656547891,0.03491893659041881,0.047069906928560584,0.061512602661162846,0.07242998851850316,0.06621683114814328,0.07603348817118052,0.08350919700205253,0.09171917043253044
1986-03,0.009320401563496103,0.016751084347303172,0.022241205228829983,0.025795364285557607,0.023241867338362407,0.004345696682516373,0.0047045341652555,0.006757084216049911,0.002223317657351051
1986-04,0.004451550065005583,0.0026585082916722735,-0.0015146786307806137,-0.005441117249642913,-0.013772848840343022,-0.028345536524850223,-0.03542461346339215,-0.04635266305798341,-0.051820619061924866
1986-05,0.007830300955242814,0.012029146792834622,0.015403367587076,0.015833343369372727,0.011266539140561332,0.0036060532723632133,-0.00014657365909795383,-0.008160877786915849,-0.016810163515604354
1986-06,0.00414635232679339,0.0055722408397984174,0.002494567058159383,-0.002303131613143647,-0.01316593890597055,-0.027169086474211943,-0.03769557801324884,-0.04914461149365011,-0.06108461901251126
1986-07,0.001198960833750505,-0.002090663045655007,-0.008965242866384594,-0.013455002731087386,-0.025642722470789227,-0.040454161836116366,-0.04899274960182585,-0.06000671011341161,-0.07205588481365552
1986-08,-0.007904188095696693,-0.021332119362275484,-0.037725175785733714,-0.04654936036501871,-0.06864320278448847,-0.08410364934250907,-0.10399772132426126,-0.12336996719745023,-0.13826262973106956
1986-09,-0.008778328802340904,-0.022932795409908585,-0.0384212095219347,-0.0512776933364715,-0.06905835633849697,-0.09091328009708258,-0.1099443257600006,-0.12898808417865462,-0.144751708464141
1986-10,-0.003755872251006702,-0.014167833174345924,-0.02681775852369509,-0.03725659307436805,-0.049185864728325236,-0.06588402490298109,-0.08457601291567521,-0.09519801753778415,-0.10086358392491526
1986-11,-0.005717722146990109,-0.019533375657283886,-0.03268890666067495,-0.04708983421477739,-0.06139191932993751,-0.07859401596586782,-0.09935421740677344,-0.1172974184358854,-0.12740239079459906
1986-12,-0.004897036292812282,-0.016635356652557082,-0.02846736380353157,-0.04239051336931629,-0.05394539484957653,-0.06793256905412468,-0.08682870197707235,-0.10043381281213423,-0.10947024841880279
1987-01,-0.002046530489729602,-0.008225146558600911,-0.013735340610305992,-0.02114615560322012,-0.028783292767340964,-0.039751911317101964,-0.05283973762538317,-0.06115698504614884,-0.06324999734310519
1987-02,-0.0003769078697687042,-0.005429297667993084,-0.01091125532254842,-0.016512146623028058,-0.024828844494969006,-0.03490430696353578,-0.04803023304047597,-0.056730348336157345,-0.06160140770551951
1987-03,0.00022582964258050647,-0.005933658248786715,-0.012734793451352082,-0.022061731703400637,-0.029121484964493398,-0.03976814760202862,-0.05635105642651838,-0.06510323608598112,-0.07224570548971221
1987-04,0.00693264828085971,0.007195995522940812,0.005686106764575399,0.001395813502149651,-0.0023659393883020685,-0.011305883359115282,-0.019830941617854564,-0.031358374984786413,-0.03694212025813867
1987-05,0.0055666231678048045,0.004192929569212994,0.0013281098615097187,-0.003414452116566352,-0.010497306042552751,-0.017733528202303922,-0.02481779553540356,-0.03388451648126836,-0.0412889594067303
1987-06,0.003906530549786097,0.004729896541460596,0.005208077452369106,0.004328900381777898,0.003205566034510929,2.993323128668013e-05,-0.002254024494373133,-0.006682444713591321,-0.009660675380192732
1987-07,0.001568897813864989,0.0011024196928999253,0.00021424395055663625,0.00028360893212092675,0.0008776004165880202,-0.0016981256029746095,-0.006002812859923268,-0.007261452304352434,-0.009800101445204323
1987-08,0.0016369654231309094,0.0021389706526147995,0.0016365049047469965,0.000633218692865492,0.003666156157453096,0.006747742234686341,0.009972969110801713,0.009166030033392239,0.011010608872683694
1987-09,0.009850851704366795,0.02058914098718441,0.03161685632875129,0.04001606658805708,0.05468756312663921,0.06439668121133625,0.07630232359224144,0.0872838609125748,0.09729869166696482
1987-10,0.003712140112642412,0.009118376716309981,0.01865378979702302,0.02613352856293598,0.03722680108716807,0.04677059802038895,0.050099751808739254,0.05187397318611241,0.055392728326084203
1987-11,-0.002341126265115498,-0.004118088443128345,0.0005418459947941906,0.004437181931063142,0.012295233851960422,0.019630733534192105,0.024913076636237777,0.027992077458894107,0.03199062862468495
1987-12,-0.007003039469115693,-0.012406202800765112,-0.014374982452310961,-0.014386299366440106,-0.009108565600368393,-0.004883255563193814,-0.003043169958096517,0.0008621231071282848,0.00781743083417795
1988-01,-0.013457035630838096,-0.024774044551900784,-0.03261254963151229,-0.03805251869661859,-0.03489274620522083,-0.033870438304756514,-0.031982551521932814,-0.03275933268500737,-0.03039605724657031
1988-02,-0.018765301333185505,-0.03526925691691109,-0.0479955223758453,-0.05760549883693365,-0.06032722380944926,-0.061537908825461216,-0.06272657292617016,-0.06450356713527665,-0.06375725737652009
1988-03,-0.018053237191950885,-0.03168574890937442,-0.039372566761399524,-0.044166632534594935,-0.04287401772949359,-0.0338696362958307,-0.029403132293955275,-0.026192180113207203,-0.01985765601797415
1988-04,-0.009571834735642493,-0.015652496427741303,-0.0159258937205497,-0.01583953919838793,-0.00984363967261781,-0.0008621486932958722,0.005213693678745079,0.013127290347028697,0.02274984143724529
1988-05,-0.0019865025030623013,-0.00020211329148071833,0.00577579079781966,0.012786731195595716,0.022572809688532883,0.039835130865586835,0.054167515745999054,0.06725703764576658,0.08103848396349052
1988-06,0.001659495578868589,0.007261644526054781,0.015305970484707401,0.022093252702846386,0.036114717683738626,0.04753353709015905,0.059195043515281584,0.07209447546483648,0.08439334792936913
1988-07,0.010072820543014574,0.023199370016064536,0.03800302860054289,0.05339290613829739,0.07237226305764632,0.08871079497321344,0.10559847516146847,0.1209076858210757,0.13465077890865496
1988-08,0.006173701588565922,0.011454924109858142,0.02206159158118616,0.031961348903321044,0.045969031815032105,0.05762713377520985,0.07186713356464532,0.08570104848950406,0.10014655149666703
1988-09,0.0014562675949529036,0.0027391712547417124,0.007928953058860072,0.0129897602991918,0.024428125153593883,0.029604477809320295,0.038981585450601874,0.04931328461719581,0.06093694721204007
1988-10,0.004368039409601898,0.0093976955118798,0.014541189519702985,0.02064389397147351,0.0322419601063367,0.03982673106166476,0.05067900374929532,0.061253919917077265,0.07186627386572028
1988-11,0.011685861279856796,0.022023211161780715,0.03343901910283539,0.04445127599273782,0.05934189416502525,0.07006685924780656,0.08271851363133434,0.09486996502990055,0.10698764163211696
1988-12,0.01263843227546449,0.025086090125566896,0.036024312282217086,0.04702564413938687,0.06250932365431305,0.06957242535335484,0.07997675361986534,0.08767968197609499,0.09385766129138728
1989-01,0.00901578021054858,0.015583499310797805,0.02095199242300866,0.023916516599980064,0.030260344763556546,0.03210538441792837,0.036614610768843814,0.038001852748151654,0.036986556525368475
1989-02,0.013335765124153076,0.021329225201713625,0.029112587034296006,0.033021933131791664,0.04014689614823816,0.04489250354395399,0.049751201479458634,0.05356483720121094,0.05630356262064659
1989-03,0.012307690199643812,0.019229329264422987,0.024401022463187136,0.02895065849819227,0.029033023514772147,0.031745129470643826,0.03577187303722122,0.037312432138331283,0.036670596638193206
1989-04,0.0050891577907200974,0.0033391135129697824,0.002070273010279844,-0.00027251493244700997,-0.0018950503038867583,-0.0029756376872330237,-0.003289863413701244,-0.005587127820570081,-0.009219947279812624
1989-05,0.004543135411821608,0.004748199280581067,0.004385421464507683,0.003584359895974193,-0.0013625358755696426,-0.0027623111012376744,-0.002938674323664875,-0.005042371395114736,-0.006825963925249673
1989-06,-0.0011696562985303999,-0.004539251101693176,-0.007656455037359539,-0.013287247434658284,-0.015849022580404576,-0.019156885268716145,-0.022784215815986414,-0.026220698703882522,-0.02904095852653385
1989-07,-0.003444646021142181,-0.008358311605061106,-0.014653176756568173,-0.021742616544652413,-0.025224567832531783,-0.03018464245586798,-0.03448331775587714,-0.03913140579694156,-0.04209528082257667
1989-08,0.004775459948285779,0.003947690606309104,8.748700160422784e-05,-0.009138020032424185,-0.016169950382862383,-0.02482836570624923,-0.03492666846080138,-0.04585618174231519,-0.057560170784306516
1989-09,0.005892065471844288,0.007235151224312231,0.005360227215718688,-0.003856606872525342,-0.008557864355899641,-0.01759145099503892,-0.028495907410052618,-0.03935087139806939,-0.04954704366104204
1989-10,0.002959374826778799,0.0018537379439922952,-0.0018564488532402945,-0.009835618215418868,-0.01688461536359062,-0.027813270840738896,-0.03980322221783192,-0.052420434511007724,-0.06376705933326829
1989-11,0.0030996077795868993,0.0037694597227526105,0.0033892207326946533,-0.0019219366394332138,-0.005957062509595407,-0.013683252716812283,-0.021715285298165715,-0.02931828966391961,-0.03390652896647142
1989-12,0.008989028462990684,0.013479009573210382,0.014363875546623855,0.009986048308981671,0.012069148509682132,0.004655834046743218,-0.0037233246984712254,-0.009441639057274104,-0.010698410323186608
1990-01,0.016489160426381197,0.025796641169007706,0.03309117386060334,0.034947930567545804,0.03667000361411893,0.03620944936468212,0.03504647409551104,0.03493887932314238,0.03752158487867968
1990-02,0.019728881672613482,0.029893874034044088,0.038765012058391335,0.041242273901989035,0.04265255933859785,0.043919963103834114,0.04326684169503198,0.041806709271813014,0.044444301298567856
1990-03,0.022878796617845712,0.033578531679602105,0.04154385333459175,0.04297175722524067,0.0436495528823795,0.042343498447777475,0.04233240677436291,0.043728336786872615,0.04751218405749759
1990-04,0.028239701777323198,0.043583910617025004,0.05728054630426037,0.06297229241481588,0.06768326923607702,0.06898050195686876,0.07207175626495275,0.07711062557306057,0.0840530488220007
1990-05,0.023280779076955888,0.034804401665332524,0.04452379799771769,0.04621169005794101,0.046191863552696055,0.04354419389119041,0.043223657466390175,0.042833735568378384,0.04441426056080405
1990-06,0.018790424377250772,0.027594818256359524,0.031019901370032146,0.028238154164291804,0.025507137433759805,0.02129288866763028,0.017910576822081234,0.014000511998982265,0.013225154982172624
1990-07,0.017446507098577313,0.02462722429661998,0.028490606740752017,0.026851112768285446,0.024552061200477593,0.021404407920304624,0.020177077865692117,0.019202909478339025,0.02238309662684268
1990-08,0.024141076067088096,0.040827738577367906,0.05602108953249457,0.06303390673310769,0.07036685756162994,0.07477636197166962,0.08013988322370999,0.08841385335979365,0.09966982080543094
1990-09,0.026070618249073085,0.045146878595226564,0.0639191977264165,0.07481260292036637,0.08667464046618914,0.09502979051466545,0.10401292530625847,0.11409616571825085,0.1241073194134725
1990-10,0.0270324429118681,0.046973868617899914,0.0645381094948208,0.07403812580011346,0.08453733825872392,0.09004585350969593,0.09741514474484866,0.10461051000941676,0.11152909741012737
1990-11,0.027962578945838493,0.04687163433852501,0.061365081760049595,0.06693551808144929,0.07620402707941479,0.07678980237046881,0.07860302169342151,0.07712525104527237,0.07354606927739818
1990-12,0.0313039098210416,0.05526971241013308,0.0739680507915052,0.0827056320777837,0.09615997739428428,0.10637115321624274,0.11487003465484513,0.11973055864273907,0.12434567932693719
1991-01,0.029377637445980195,0.04703156592122368,0.05897904571514949,0.0630054286339118,0.06802669249263217,0.06800251506129375,0.06926201297907476,0.06881064350885337,0.0708674722089986
1991-02,0.029020720801403402,0.0457881157661338,0.0572737452462571,0.060976872047618466,0.06575313787326063,0.06625433846782124,0.06869426763343776,0.07133826043489787,0.07848789742767447
1991-03,0.028454480910629992,0.0417915139469168,0.04981073962217297,0.05183564744169156,0.05881063913040219,0.05604785757096159,0.0571892259977031,0.056665888764958317,0.05901990070173707
1991-04,0.029723118017913115,0.04327607599410999,0.052486530410787526,0.054555288547487375,0.059412673502408815,0.05709637924168499,0.05586031959676586,0.052015912399900895,0.05032464397632631
1991-05,0.030325841446061187,0.04732116926344882,0.06143394059417757,0.06827979119666122,0.07558069758321784,0.07948630708836174,0.08048620720274768,0.07896302571678881,0.07593249574799188
1991-06,0.03341095807855479,0.0591678196141614,0.08005545235770126,0.0907713942663822,0.10097304519004732,0.10576500767455724,0.10966977161049027,0.11050588782526158,0.10728755294503775
1991-07,0.036349965249643096,0.0646445760130889,0.08846948647432148,0.10262993498929449,0.11584559550150564,0.12470787450510995,0.13411304306771554,0.1395751479096135,0.143577200691331
1991-08,0.032844619946190604,0.0596134468718877,0.08264916661960969,0.09463337399134059,0.10805728730268188,0.11318880142000193,0.11779252626391368,0.11877229193592248,0.12164642695038114
1991-09,0.03323437109818441,0.05919614377214278,0.08168545680581119,0.09254484634781687,0.10414705960988987,0.10873368699009248,0.10876095766192403,0.10816813513201765,0.10954930704124902
1991-10,0.025310204576574687,0.042094046689908717,0.0569733007504448,0.061960800168554216,0.07295189897337981,0.0782900436459982,0.08120855520360751,0.08018710617427274,0.08569230859224822
1991-11,0.019722328405076997,0.031786161300413285,0.041936904227665675,0.042852960242672086,0.052581956578834146,0.05809686590249753,0.06591524272971046,0.0756620900703326,0.08744047453981181
1991-12,0.0162840593028247,0.025738407865258384,0.03297455243114851,0.03245035284413385,0.032931352556313034,0.03239875875395977,0.034484516907096155,0.03972509326938141,0.0540837154272696
1992-01,0.0237899281697763,0.0452997773679901,0.06357138582637034,0.07586701985268968,0.09008648345428491,0.09837294332923821,0.10934485131408592,0.11440868238707477,0.1233323492033804
1992-02,0.026544130864060093,0.0531983359874447,0.07834881657082879,0.09265944835028506,0.1099880614525228,0.12309241575209792,0.13247997126693364,0.13252178463106826,0.14168508845508945
1992-03,0.031322709205961384,0.0633519313161498,0.08941951359664738,0.10404563670777764,0.12469350814109065,0.13668625636825893,0.1461587194361781,0.15281240437137034,0.16259558377567923
1992-04,0.030506209635768,0.06312650207351819,0.09047235829754738,0.1094564981207577,0.12926328680298108,0.14296480767179912,0.15622284080814067,0.16628428481303084,0.17583980461306556
1992-05,0.02344104458110559,0.047868867638612214,0.0697595843749832,0.08658008276485313,0.10269241987159594,0.1173252976680133,0.13056912810492016,0.14215655553308126,0.15091459206640317
1992-06,0.020138301670822506,0.043082062177303704,0.065721806699405,0.08577926304579081,0.1059472833905479,0.12433970445018214,0.1430913000143387,0.16048081309536613,0.17326651755035985
1992-07,0.015172154197668812,0.031301737013339,0.0490591152135376,0.06445934917871501,0.0802896166147063,0.09310885266381647,0.10880391028981029,0.12291630812302401,0.13530521007086055
1992-08,0.0134878819422233,0.031411101660570484,0.05236100013888291,0.07139369629810026,0.09297832258791518,0.11153538850797769,0.1304597245936911,0.14675675492537021,0.16161030735474835
1992-09,0.010579308496282497,0.024305714227789627,0.04099344457444282,0.05811961965180293,0.07871558014067939,0.09921809599392595,0.12103546186592373,0.13927099174043228,0.15531038228716798
1992-10,0.017199260154757395,0.0369431958256285,0.0602127789619484,0.07895664384597842,0.09999997434087576,0.1203579228060862,0.14439715750733384,0.1641727450750547,0.1829325004737593
1992-11,0.020487536375653405,0.04117988851447052,0.06355495880557627,0.08025246362773661,0.09819787798094334,0.11277673122272466,0.1251107000898404,0.1333604261590363,0.14872271538910606
1992-12,0.017063654379256603,0.0355696809547434,0.05593571956777971,0.07195453611882946,0.0870829919472875,0.10046911861535932,0.11106799734485576,0.11632291639257933,0.12778237518967098
1993-01,0.013606746789516296,0.0277679001366498,0.04215852844144727,0.0564985475208436,0.07248108100819514,0.08552609214696691,0.10106081998941438,0.11079704129815379,0.1197062406759962
1993-02,0.004118079473537893,0.0066324299513402865,0.013015399932261758,0.016964482501135143,0.022327603491428046,0.02710700757049562,0.036101741740836586,0.04139630277929413,0.04135755148346305
1993-03,-0.0002534130633002063,-0.0027563277717803855,-0.004705485432984928,-0.007864275970521688,-0.008549749049260334,-0.008032100944990704,-0.007867605371757035,-0.008910477420359574,-0.012051464864713445
1993-04,-0.007112553494211103,-0.016046632079272587,-0.023210361500953784,-0.02815796235256076,-0.02897412113744876,-0.027499038167658772,-0.02467568208804679,-0.027016365203998437,-0.03375985495979863
1993-05,-0.00534882055253031,-0.015053775183775403,-0.022826365981958766,-0.029162760448655803,-0.03243401372247752,-0.032044217872600936,-0.031602002982473745,-0.03503175327278048,-0.04046461902570948
1993-06,-0.009386827649206293,-0.02376382765084792,-0.03766383497779732,-0.050523822720139056,-0.06046455469937356,-0.06937262214504081,-0.07589010762711967,-0.08369624463454223,-0.09560255864913342
1993-07,-0.006785206770659899,-0.01807180899672617,-0.027457073714002786,-0.03653359592223311,-0.04475888845577154,-0.053058019912847934,-0.059311519201762544,-0.0664143171698436,-0.07587717339741086
1993-08,-0.011887229144926507,-0.028856319097160195,-0.04429859066617859,-0.057072280197736254,-0.06917602318899396,-0.07898029489234665,-0.08786822697668861,-0.09801046059627572,-0.10935881021383509
1993-09,-0.015651208971834807,-0.036114375338633084,-0.05630240192625853,-0.07657257552259213,-0.09385222281001336,-0.10964412695848323,-0.12453442558469872,-0.13942090591001938,-0.15280028980368265
1993-10,-0.016252263118732513,-0.039782833239852815,-0.06140027884493012,-0.08262215681540536,-0.1008970526926955,-0.11715529727579643,-0.1344047722518617,-0.15243936297927252,-0.16913973353508205
1993-11,-0.020042324838777208,-0.04504611468474188,-0.06510996466376973,-0.08194747899620697,-0.09553900374277896,-0.10458798906318234,-0.11290153708605744,-0.12318337384507072,-0.13769925456003684
1993-12,-0.0235853141231677,-0.05031810734824712,-0.06874454594628346,-0.08364391403255228,-0.09692939691586056,-0.10609376613202454,-0.11302847611059857,-0.12344455334410281,-0.13021927814753415
1994-01,-0.0209969145121272,-0.0444656099491326,-0.06361995202966969,-0.07989877003404264,-0.09409996355369313,-0.1025971338368177,-0.10957013733306528,-0.12101950575444206,-0.12921390440220845
1994-02,-0.011000816856317097,-0.022970361434035497,-0.030375603871984708,-0.037253830799233584,-0.04152551651235284,-0.043692557091454615,-0.04618785327483679,-0.05014369454467757,-0.051195580164456994
1994-03,-0.0051750430619790025,-0.0089287318652587,-0.009862006227836208,-0.009592532543647121,-0.00849607945848408,-0.003569503322620189,-0.002523217547118102,-0.0021052503551596893,0.004210152801124738
1994-04,0.0016070228177657991,0.004131533424789113,0.007960136676572,0.011210353292158054,0.013748996128615437,0.0193595933900447,0.0243512166523753,0.02910065628405331,0.03494632708597176
1994-05,0.00847196636206509,0.021308869484157257,0.03341126900121532,0.04526796908082,0.057489764302350414,0.072164704506474,0.08400065055083289,0.09353965386141616,0.1046983882782857
1994-06,0.011251801135609717,0.025055053978719828,0.04113927256413851,0.05559585065920022,0.0714058600251484,0.08702761793525995,0.09930984444948251,0.11328238464059029,0.12834750098457168
1994-07,0.008976421626988584,0.01820699711900009,0.027821832792926382,0.037026365929202804,0.047492189595928436,0.05681557791393288,0.06670241057816578,0.0753120643143777,0.08474878647913459
1994-08,0.010469205055419512,0.021353464744453085,0.03301653952047465,0.043819265257925455,0.05663517447702843,0.06957703831538631,0.08183503063953546,0.09161370544069586,0.10100201723742536
1994-09,0.014538434149606386,0.03074903732860232,0.04913616174462092,0.06529456226048976,0.08174495547337916,0.09846009703435625,0.11784826399913977,0.13316466704192026,0.1473615642065786
1994-10,0.018361454893983505,0.03927290244249603,0.06068638084246015,0.08015928892885738,0.10086112740943015,0.12074513399419845,0.14185596379577797,0.16068830670064937,0.1788727883126735
1994-11,0.024775564814597403,0.05193612328475512,0.07639109609404153,0.09835316425088482,0.11934151533077635,0.13816110065407172,0.15551231878519195,0.1778273472322649,0.19843210611425616
1994-12,0.028603405648520402,0.05656870913522816,0.08127011761075181,0.10218489005222486,0.1214026233078011,0.1420672100723263,0.16483550681373738,0.18130839203669197,0.19929996878149575
1995-01,0.026241029769179608,0.0535214729271799,0.07843833958310895,0.09881886985487356,0.11706467726773936,0.1348748561877641,0.1511600000541072,0.16536531519347855,0.18124928511637642
1995-02,0.018466788239594717,0.0339392055491356,0.04887993700570839,0.06132618422254754,0.0746697462712558,0.08694978472378326,0.09109087032702848,0.09584636513503311,0.10449871745225517
1995-03,0.0157785398360758,0.02695648978722602,0.03709682927417851,0.04624150262707827,0.05548004793643341,0.06577253989056508,0.07041096614787173,0.07428240241224171,0.08322503548952409
1995-04,0.011773810809416987,0.017797697235555424,0.0223616205464814,0.02614621565637519,0.030047168893199902,0.03414160955910277,0.038787866269061985,0.0401720498024775,0.04595794132813573
1995-05,0.0012304264512735114,-0.0038175363365050147,-0.010181891749100488,-0.017882033415276347,-0.02287564540188093,-0.025853874538264335,-0.02909905354074467,-0.032448371924889044,-0.03382183317730704
1995-06,0.0015998327886972072,-0.002781266754081191,-0.008056779792146584,-0.014182180621529483,-0.018530388248636565,-0.020175628788982658,-0.021640369941406723,-0.02737828520821467,-0.028023236134953666
1995-07,0.0019480012156532917,0.0005038520594613932,-0.0027009085416692807,-0.006901291733268464,-0.008866338741106247,-0.009064361154018138,-0.008405908373204526,-0.009812867979830872,-0.00924031223628656
1995-08,0.0013111827626392097,-0.004309003845311778,-0.010794348649138676,-0.018572474949079466,-0.024156479532233745,-0.028847411656553336,-0.0322072780279594,-0.03513178930861958,-0.03923084305263944
1995-09,0.0025405395005883916,-0.0015068139139645179,-0.005956751969902786,-0.011478426973121882,-0.016291810560210764,-0.021180378742633378,-0.0245087469930512,-0.027792085095996434,-0.030894865460889966
1995-10,0.001987101587184091,0.001236479976616571,-0.0005429821054723158,-0.0049555395813496925,-0.007016714576121345,-0.009565533200118263,-0.012984512314721357,-0.01532026873549041,-0.016148369676886258
1995-11,-0.0003452246631669084,-0.0023362002391797143,-0.0040841383566278255,-0.006992315176636205,-0.008811458223913077,-0.008447859514012585,-0.008881858886024746,-0.011216848698165555,-0.014248488395871978
1995-12,-0.003760408304126703,-0.01120797638262818,-0.018769597631312022,-0.02699778213922934,-0.03421770114913022,-0.041836959838434794,-0.04789605573719715,-0.05466857656054271,-0.06209212811971756
1996-01,-0.006160382428797913,-0.015293988438276923,-0.02333010918515452,-0.03161850543301695,-0.038910986102737494,-0.04351994272844287,-0.05013245098841565,-0.05583628261365256,-0.06231737686084746
1996-02,-0.0007611301454321026,-0.0061817743551706925,-0.011138997173406918,-0.016584882970789173,-0.02131879541190449,-0.015973329541061156,-0.015796780856338767,-0.015185253294644575,-0.015434795531540903
1996-03,0.0006179361818959908,-0.0046359723012466825,-0.009721938000261415,-0.016518306918352793,-0.02211896694323498,-0.019274373961283425,-0.023482750423423154,-0.026067713951845456,-0.027126553501455625
1996-04,0.004914357274876303,0.005164351828602171,0.005312047377529605,0.004198949879630098,0.005450106817153244,0.00797996647557242,0.01010731563561601,0.011384891097866057,0.014445450691323247
1996-05,0.008191165465589886,0.011982838493802606,0.01551893981055412,0.01642880505532944,0.019767734818210245,0.025893634875302926,0.028710615104575885,0.029776142380245216,0.03338898652298143
1996-06,0.007128609106823704,0.0105234454911814,0.012549263927578137,0.012991815379461598,0.016393560811964643,0.02139481889216211,0.026250794836665543,0.027329740057015613,0.031167991623895615
1996-07,0.009389026094437605,0.018500739480603184,0.027489929857737794,0.03502253564914051,0.04328463622296294,0.053093107611813656,0.0625362247987333,0.06890754861944673,0.07249483505847928
1996-08,0.010323892002812508,0.017824887881789493,0.025131184906535105,0.030032716698175733,0.03747228352579413,0.046215066350354,0.05205458204326458,0.05750688676792615,0.06057828972793889
1996-09,0.008408040125358923,0.015214048402075797,0.02245950639038466,0.027709861048608203,0.03486374395030262,0.04289644962144523,0.05116811101093388,0.0572570945859176,0.05974913297796952
1996-10,0.004244945328584396,0.008982648368304424,0.015120768990410705,0.019662991792723794,0.02614137901123742,0.03450958597688619,0.04140643960437229,0.04661312207675433,0.049186743283259726
1996-11,0.0005718409567220945,0.0005190066321609163,0.0022514846370203026,0.0030496531654717676,0.006259935475092994,0.011288812276373829,0.016252510929880427,0.0217007678619777,0.02478893354235221
1996-12,0.005593563419950293,0.01219789567801332,0.01951817968714669,0.02596186620218887,0.03455236702530317,0.044224586289768435,0.0544300677036289,0.0627771689699545,0.0693806281374848
1997-01,0.008414813582562485,0.01920601673535121,0.03099156729255672,0.04101829922701821,0.05355155320067389,0.0667319218685618,0.07659747530552252,0.08705930872430895,0.09709837695487711
